82,5TH AVE,11232,7184360081,Sandwiches/Salads/Mixed Buffet,02/01/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,02/01/2016,04/19/2016,Pre-permit (Operational) / Initial Inspection
40759930,BELLA NAPOLI,BRONX,524,EAST  240 STREET,10470,7183252177,Pizza,10/06/2014,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,21,,,04/19/2016,Cycle Inspection / Initial Inspection
41416921,DUZAN,QUEENS,2411,STEINWAY STREET,11103,7182047488,Mediterranean,04/30/2013,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,12,,,04/19/2016,Cycle Inspection / Initial Inspection
41637672,DON POLLO,QUEENS,8302,95TH AVE,11416,7186470007,Peruvian,04/30/2013,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,26,,,04/19/2016,Cycle Inspection / Initial Inspection
41487247,PICK A BAGEL,MANHATTAN,891,8 AVENUE,10019,2125828333,Bagels/Pretzels,08/10/2015,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12,A,08/10/2015,04/19/2016,Cycle Inspection / Initial Inspection
41453151,SUPER 403 CHINESE RESTAURANT,BROOKLYN,403,CHURCH AVENUE,11218,7188510403,Chinese,11/25/2015,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.",Not Critical,10,A,11/25/2015,04/19/2016,Cycle Inspection / Initial Inspection
41453420,KRAVE CAFE  AND GRILL,QUEENS,4501,DITMARS BOULEVARD,11105,7182047711,American,01/25/2014,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12,A,01/25/2014,04/19/2016,Cycle Inspection / Re-inspection
41541426,MARIO'S PIZZA,QUEENS,14929,GUY BREWER BOULEVARD,11434,7186563104,Pizza/Italian,03/20/2015,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,,,04/19/2016,Cycle Inspection / Initial Inspection
50016172,KENNEDY FRIED CHICKEN,BRONX,3211A,WHITE PLAINS RD,10467,7186640303,Chicken,12/31/2014,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,B,12/31/2014,04/19/2016,Pre-permit (Operational) / Re-inspection
41695529,MALA NOCHE NO,QUEENS,3909,104 STREET,11368,3473554578,Spanish,09/12/2014,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,18,,,04/19/2016,Cycle Inspection / Initial Inspection
50001182,SCHAPIRO'S - NITECAP,MANHATTAN,120,RIVINGTON ST,10002,2124663360,Eastern European,12/09/2014,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,28,,,04/19/2016,Cycle Inspection / Initial Inspection
41262132,TERRACE VIEW DELI,BRONX,135,TERRACE VIEW AVE,10463,7182202265,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/05/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,10/05/2015,04/19/2016,Cycle Inspection / Initial Inspection
40790869,MR. WONTON,BROOKLYN,73,7 AVENUE,11217,7183987088,Chinese,12/19/2015,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,04/19/2016,Smoke-Free Air Act / Initial Inspection
41399644,VEYTA'S BAKERY CAFE,QUEENS,3558,97 STREET,11368,7188980058,Bakery,11/21/2013,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,61,,,04/19/2016,Cycle Inspection / Initial Inspection
41466245,ATLIXCO BAKERY & DELI,STATEN ISLAND,1012,ST PAULS AVE,10301,7183900171,Mexican,05/13/2014,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,05/13/2014,04/19/2016,Cycle Inspection / Initial Inspection
41623049,COFFEE SHOP,MANHATTAN,28,WEST   32 STREET,10001,2128681401,CafÃ©/Coffee/Tea,04/24/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,04/24/2015,04/19/2016,Cycle Inspection / Initial Inspection
40638792,MERCER KITCHEN,MANHATTAN,99,PRINCE STREET,10012,2129665454,Irish,05/06/2013,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,05/06/2013,04/19/2016,Cycle Inspection / Initial Inspection
40946989,PAMPANO,MANHATTAN,209,EAST   49 STREET,10017,2127514545,Mexican,01/24/2013,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,37,,,04/19/2016,Cycle Inspection / Initial Inspection
41544844,MANGIA,MANHATTAN,50,WEST   57 STREET,10019,2125825882,Italian,03/07/2016,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,24,B,03/07/2016,04/19/2016,Cycle Inspection / Re-inspection
40786921,BOSTON MARKET,QUEENS,5001,QUEENS BOULEVARD,11377,7187793700,American,09/16/2015,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,,,04/19/2016,Cycle Inspection / Initial Inspection
50000759,BARNES & NOBLE CAFE,MANHATTAN,55,LEXINGTON AVE,10010,6463124850,CafÃ©/Coffee/Tea,09/22/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,09/22/2015,04/19/2016,Cycle Inspection / Initial Inspection
41427508,KING OF TANDOOR,BROOKLYN,600,FLATBUSH AVENUE,11225,3475336811,Indian,12/18/2014,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,10,A,12/18/2014,04/19/2016,Cycle Inspection / Initial Inspection
41388845,OLYMPIC PITA,BROOKLYN,1419,CONEY ISLAND AVENUE,11230,7182586222,Jewish/Kosher,10/21/2013,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,B,10/21/2013,04/19/2016,Cycle Inspection / Re-inspection
40386528,ERIN'S ISLE,QUEENS,15403,CROSS ISLAND PARKWAY,11357,7187468456,Italian,09/18/2014,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,10,A,09/18/2014,04/19/2016,Cycle Inspection / Re-inspection
40951011,IN VINO,MANHATTAN,215,EAST    4 STREET,10009,2125391011,Italian,10/09/2013,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,B,10/09/2013,04/19/2016,Cycle Inspection / Re-inspection
40390653,KUM KAU KITCHEN,BROOKLYN,463,MYRTLE AVENUE,11205,7186381850,Chinese,02/24/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,02/24/2015,04/19/2016,Cycle Inspection / Initial Inspection
41114613,ROYAL RIB HOUSE,BROOKLYN,303,HALSEY STREET,11216,7184539284,Soul Food,04/09/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,B,04/09/2015,04/19/2016,Cycle Inspection / Re-inspection
40616482,THE CARNEGIE CIGAR CLUB AND LOUNGE,MANHATTAN,156,WEST   56 STREET,10019,2129809476,American,04/21/2012,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,40,,,04/19/2016,Cycle Inspection / Initial Inspection
41139066,HALLAL SANDWICH SHOP,QUEENS,2561,STEINWAY STREET,11103,7187269262,Sandwiches,10/24/2013,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,10/24/2013,04/19/2016,Cycle Inspection / Re-inspection
41721903,ARMONIE,MANHATTAN,1649,PARK AVENUE,10035,2127226400,Italian,12/21/2013,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,,,,04/19/2016,Trans Fat / Initial Inspection
41597788,GONG THAI RESTAURANT,MANHATTAN,173,EAST 99 STREET,10029,2123605874,Thai,05/23/2013,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,05/23/2013,04/19/2016,Cycle Inspection / Initial Inspection
40625816,THE FITZ,MANHATTAN,687,LEXINGTON AVE,10022,2123550100,American,03/13/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,03/13/2015,04/19/2016,Cycle Inspection / Re-inspection
50002846,SABOR NORTENO,QUEENS,102-06,43 AVE,11368,7184243030,Spanish,05/01/2014,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,04/19/2016,Smoke-Free Air Act / Initial Inspection
41664502,DELICIOUS JUICE BAR,BRONX,832,WESTCHESTER AVENUE,10455,3477587756,"Juice, Smoothies, Fruit Salads",09/25/2014,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,24,,,04/19/2016,Cycle Inspection / Initial Inspection
50005405,XAI XAI WINE BAR,MANHATTAN,365,W 51ST ST,10019,2125419241,American,12/29/2014,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,12/29/2014,04/19/2016,Cycle Inspection / Re-inspection
41702358,LIONS HEAD TAVERN,MANHATTAN,995,AMSTERDAM AVENUE,10025,2128661030,Armenian,09/29/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,09/29/2015,04/19/2016,Cycle Inspection / Initial Inspection
41679009,BED-STUY FISH FRY,BROOKLYN,193,SCHERMERHORN STREET,11201,3473350777,American,11/20/2014,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,11/20/2014,04/19/2016,Cycle Inspection / Re-inspection
41133994,QUEENS  PIZZA AND DELI,QUEENS,9046,161 STREET,11432,7185231528,Delicatessen,09/29/2015,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,09/29/2015,04/19/2016,Cycle Inspection / Initial Inspection
41439729,MAGGIE BAKERY,BROOKLYN,6802,BAY PARKWAY,11204,7183314372,Bakery,09/08/2014,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,58,,,04/19/2016,Cycle Inspection / Initial Inspection
50045244,MADAME SOUSOU,QUEENS,3119,NEWTOWN AVE,11102,7184195190,CafÃ©/Coffee/Tea,02/10/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,35,,,04/19/2016,Pre-permit (Operational) / Initial Inspection
50001355,RENAISSANCE JAVA CAFE,BROOKLYN,200,SCHERMERHORN ST,11201,7182228868,CafÃ©/Coffee/Tea,08/29/2014,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24,,,04/19/2016,Cycle Inspection / Initial Inspection
41453307,WEST 3RD COMMON,MANHATTAN,1,WEST    3 STREET,10012,2125292059,American,04/14/2014,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,36,,,04/19/2016,Cycle Inspection / Initial Inspection
41604293,KRISPY PIZZA,STATEN ISLAND,11,HOLDEN BOULEVARD,10314,7189835900,Pizza/Italian,01/07/2015,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,21,,,04/19/2016,Cycle Inspection / Initial Inspection
40547434,THE BURRITO BAR RESTAURANT,STATEN ISLAND,585,FOREST AVENUE,10310,7188159200,Mexican,03/02/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,,,04/19/2016,Cycle Inspection / Initial Inspection
50016263,SUBWAY,QUEENS,5018,ROOSEVELT AVE,11377,7184763400,Sandwiches/Salads/Mixed Buffet,07/31/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,07/31/2015,04/19/2016,Cycle Inspection / Initial Inspection
41478966,MCDONALD'S,MANHATTAN,220,WEST   42 STREET,10036,2128406250,Hamburgers,10/15/2012,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,10/15/2012,04/19/2016,Cycle Inspection / Re-inspection
40676550,THE BLACK SHEEP,MANHATTAN,583,3 AVENUE,10016,2125993476,Irish,06/24/2014,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,5,A,06/24/2014,04/19/2016,Cycle Inspection / Re-inspection
41402681,FOUR SEASONS BAKERY,BROOKLYN,2281,CHURCH AVENUE,11226,7186937996,Vegetarian,02/11/2015,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,02/11/2015,04/19/2016,Cycle Inspection / Initial Inspection
41667113,SWEET EXPRESSIONS,BROOKLYN,310,KINGSTON AVENUE,11213,7186130188,"Ice Cream, Gelato, Yogurt, Ices",10/20/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,,,04/19/2016,Cycle Inspection / Initial Inspection
41473571,FLATBUSH HALAL RESTAURANT,BROOKLYN,1210,FLATBUSH AVENUE,11226,7182845200,Caribbean,02/03/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,02/03/2016,04/19/2016,Cycle Inspection / Re-inspection
41682278,KONO,QUEENS,4110,149 PLACE,11355,7184450215,Korean,09/29/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,,,04/19/2016,Cycle Inspection / Initial Inspection
41618303,GIACOMO'S WOOD FIRED PIZZA,BROOKLYN,7902,THIRD AVENUE,11209,7184396993,Italian,02/25/2015,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,20,,,04/19/2016,Cycle Inspection / Initial Inspection
50011814,HARLEM FOOD COURT,MANHATTAN,66,W 116TH ST,10026,2127227300,American,06/17/2014,Violations were cited in the following area(s).,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",Not Critical,,,,04/19/2016,Administrative Miscellaneous / Initial Inspection
41148507,SUBWAY,BROOKLYN,6814,18 AVENUE,11204,7182563618,Sandwiches,03/20/2014,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,27,,,04/19/2016,Cycle Inspection / Initial Inspection
40391092,BELAIRE CAFE,MANHATTAN,525,EAST   71 STREET,10021,2126061980,American,11/28/2012,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,46,C,11/28/2012,04/19/2016,Cycle Inspection / Re-inspection
41684638,DIRTY BIRD TO GO,MANHATTAN,155,CHAMBERS STREET,10007,2129643284,Chicken,10/31/2014,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,10/31/2014,04/19/2016,Cycle Inspection / Initial Inspection
41369810,LAURENTINO'S PASTICCERIA & CAFFE,BROOKLYN,680,5 AVENUE,11215,7188321871,Bakery,06/04/2015,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,43,,,04/19/2016,Cycle Inspection / Initial Inspection
40704853,B.B. KINGS,MANHATTAN,243,WEST   42 STREET,10036,2129974144,American,10/26/2013,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,74,,,04/19/2016,Cycle Inspection / Initial Inspection
41336459,CAFE RUBIO,QUEENS,9805,NORTHERN BOULEVARD,11368,7185054670,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/18/2013,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,09/18/2013,04/19/2016,Cycle Inspection / Re-inspection
41679424,12 CORNERS,MANHATTAN,155,EAST BROADWAY,10002,6467220838,CafÃ©/Coffee/Tea,03/10/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,13,A,03/10/2016,04/19/2016,Cycle Inspection / Initial Inspection
41657750,SUBWAY,MANHATTAN,156,WEST   29 STREET,10001,2122684260,Sandwiches,05/08/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,05/08/2015,04/19/2016,Cycle Inspection / Initial Inspection
41313271,GOLDEN PUNJAB INDIAN RESTAURANT,QUEENS,13002,101 AVENUE,11419,7188491820,Indian,09/02/2015,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,11,A,09/02/2015,04/19/2016,Cycle Inspection / Re-inspection
50034437,HEALTHY DUMPLIN CAFE,BROOKLYN,4001,8TH AVE,11232,6465523336,Chinese,04/16/2015,Violations were cited in the following area(s).,20D,"Choking first aid poster not posted. Alcohol and pregnancy warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted. Inspection report sign not posted.",Not Critical,,,,04/19/2016,Administrative Miscellaneous / Initial Inspection
41663632,ROCOTO,QUEENS,17827,HILLSIDE AVENUE,11432,7182628810,Peruvian,04/06/2013,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,04/06/2013,04/19/2016,Cycle Inspection / Re-inspection
41546006,JUNIOR'S TACOS,MANHATTAN,253257,SHERMAN AVENUE,10034,2129427202,Mexican,04/25/2014,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,04/19/2016,Smoke-Free Air Act / Initial Inspection
41363384,SUNLIGHT RESTAURANT,BRONX,553,WALTON AVENUE,10451,7184614684,American,07/24/2013,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,Not Critical,,,,04/19/2016,Administrative Miscellaneous / Initial Inspection
40688834,SEGUINE BAGEL BAKERY,STATEN ISLAND,5840,AMBOY ROAD,10309,7189666097,Delicatessen,07/10/2014,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,41,,,04/19/2016,Cycle Inspection / Initial Inspection
50014886,NEW LUCKY CHINESE RESTAURANT,BROOKLYN,6619,FORT HAMILTON PKWY,11219,7188338373,Chinese,03/11/2015,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,53,,,04/19/2016,Cycle Inspection / Initial Inspection
50003976,YOGURTLAND,MANHATTAN,795,COLUMBUS AVENUE,10025,2122228629,"Ice Cream, Gelato, Yogurt, Ices",01/29/2014,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,38,,,04/19/2016,Pre-permit (Operational) / Initial Inspection
40763382,ZUM SCHNEIDER,MANHATTAN,107109,AVENUE C,10009,2125981098,German,05/12/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,05/12/2015,04/19/2016,Cycle Inspection / Re-inspection
41706171,TARO ASIAN FOOD RESTAURANT,BROOKLYN,7109,13 AVENUE,11228,7182324680,Chinese,03/15/2013,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,12,A,03/15/2013,04/19/2016,Pre-permit (Operational) / Re-inspection
40604442,LA LECHONERA RESTAURANT,BROOKLYN,747,NEW LOTS AVE,11207,7182726038,Spanish,02/03/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,B,02/03/2016,04/19/2016,Cycle Inspection / Re-inspection
40933080,LUIGI'S PIZZA,QUEENS,10402,ATLANTIC AVENUE,11416,7184414434,Pizza,01/31/2014,No violations were recorded at the time of this inspection.,,,Not Applicable,,,,04/19/2016,Administrative Miscellaneous / Initial Inspection
41260089,ASO ROCK LOUNGE AND RESTAURANT,QUEENS,13824,FARMERS BOULEVARD,11434,7185251533,African,07/17/2013,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,,,04/19/2016,Cycle Inspection / Initial Inspection
41546236,EL PERRO,QUEENS,8026,NORTHERN BOULEVARD,11372,7184240763,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/24/2015,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,11,A,10/24/2015,04/19/2016,Cycle Inspection / Initial Inspection
41569059,HOY WONG RESTAURANT,MANHATTAN,81,MOTT STREET,10013,2123741312,Chinese,07/01/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,07/01/2015,04/19/2016,Cycle Inspection / Re-inspection
41701176,LA MITAD DEL MUNDO BAR-RESTAURANT,QUEENS,10410,ROOSEVELT AVENUE,11368,7184461900,Mexican,03/08/2013,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,9,A,03/08/2013,04/19/2016,Pre-permit (Operational) / Re-inspection
50002004,SICHUAN CUISINE,QUEENS,136-20,ROOSEVELT AVE,11354,7188887794,Chinese,07/26/2014,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,04/19/2016,Cycle Inspection / Initial Inspection
41073776,OLGA'S RESTAURANT,BRONX,1324,JEROME AVENUE,10452,7185385181,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/06/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,11/06/2015,04/19/2016,Cycle Inspection / Initial Inspection
41630209,THE WREN,MANHATTAN,344,BOWERY,10012,2123880148,American,10/16/2012,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,10/16/2012,04/19/2016,Cycle Inspection / Re-inspection
50003622,XING WANG FUZHOU CUISINE,QUEENS,4128,MAIN ST,11355,9172883800,Chinese,05/28/2014,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,04/19/2016,Cycle Inspection / Initial Inspection
41705763,CITYSCAPES NY,QUEENS,5561,58 STREET,11378,7183668900,American,04/27/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,,,04/19/2016,Cycle Inspection / Initial Inspection
41643512,POTBELLY SANDWICH WORKS,MANHATTAN,366,5 AVENUE,10001,6462894207,Sandwiches/Salads/Mixed Buffet,01/10/2014,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,01/10/2014,04/19/2016,Cycle Inspection / Re-inspection
50012264,LE FANFARE,BROOKLYN,1103,MANHATTAN AVE,11222,6462343293,Italian,06/12/2015,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,9,A,06/12/2015,04/19/2016,Cycle Inspection / Re-inspection
41148666,CAFE DUKE,MANHATTAN,140,WEST   51 STREET,10020,2124450010,Delicatessen,11/23/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,11/23/2015,04/19/2016,Cycle Inspection / Re-inspection
